Filename,Description,Keywords,Categories,Editorial,Mature content,illustration
Okinawa_hermitcrab_1.JPG,"A hermit crab in the sea of Okinawa.","sea, hermit crab, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, okinawa, crustacean, shell","Animals/Wildlife,Nature",no,no,no
Okinawa_hermitcrab_2.JPG,"A hermit crab in the sea of Okinawa.","sea, hermit crab, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, okinawa, crustacean, shell","Animals/Wildlife,Nature",no,no,no
