Filename,Description,Keywords,Categories,Editorial,Mature content,illustration
Aka_night_diving_1.JPG,"Night diving scene in the sea of Aka in Kerama islands in Okinawa.","sea, night diving, underwater, scuba diving, underwater photography, kerama islands, aka island, okinawa, nocturnal marine life, dark water","Nature,Animals/Wildlife",no,no,no
Aka_night_diving_2.JPG,"Night diving scene in the sea of Aka in Kerama islands in Okinawa.","sea, night diving, underwater, scuba diving, underwater photography, kerama islands, aka island, okinawa, nocturnal marine life, dark water","Nature,Animals/Wildlife",no,no,no
