Filename,Description,Keywords,Categories,Editorial,Mature content,illustration
Okinawa_macrofish_1.JPG,"A cute fish in the sea of Okinawa.","sea, fish, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, okinawa, cute fish","Animals/Wildlife,Nature",no,no,no
Okinawa_macrofish_2.JPG,"A cute fish in the sea of Okinawa.","sea, fish, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, okinawa, cute fish","Animals/Wildlife,Nature",no,no,no
