Filename,Description,Keywords,Categories,Editorial,Mature content,illustration
Ose_shrimp_001.JPG,"A shrimp in the sea of Osezaki in the West side of Izu Peninsula.","sea, shrimp, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, izu peninsula, crustacean, marine life","Animals/Wildlife,Nature",no,no,no
Ose_shrimp_002.JPG,"A shrimp in the sea of Osezaki in the West side of Izu Peninsula.","sea, shrimp, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, izu peninsula, crustacean, marine life","Animals/Wildlife,Nature",no,no,no
Ose_shrimp_003.JPG,"A shrimp in the sea of Osezaki in the West side of Izu Peninsula.","sea, shrimp, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, izu peninsula, crustacean, marine life","Animals/Wildlife,Nature",no,no,no
Ose_shrimp_004.JPG,"A shrimp in the sea of Osezaki in the West side of Izu Peninsula.","sea, shrimp, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, izu peninsula, crustacean, marine life","Animals/Wildlife,Nature",no,no,no
Ose_shrimp_005.JPG,"A shrimp in the sea of Osezaki in the West side of Izu Peninsula.","sea, shrimp, underwater, macro, macro nature, macro photography, scuba diving, underwater photography, izu peninsula, crustacean, marine life","Animals/Wildlife,Nature",no,no,no 
